Respondent ID,Collector ID,Start_Date,End_Date,Consent,Age,Gender,Continent,Highest_Education,SES,Social_media_used_most,Hours_use,Seen_vaccines_post,SM_influence,Trust_most,MMR_autism,Disease_rare,Parents_decide,Neurological_problems,Handle_multiple,CDC_not_trustworthy,Follow_recommendation,Vaccine_risk,Measles_efficacy,Avoid_death,Data_publicity,Protect_immunocompromised
10163657022,215297906,8/15/18 22:32,8/15/18 22:34,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, Other",Master's Degree,Middle Class,Instagram,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I am unsure,I believe this is true
10163656733,215302901,8/15/18 22:31,8/15/18 22:33,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163656077,215297906,8/15/18 22:30,8/15/18 22:33,"I agree to consent, data use, and terms listed above.",65+,Female,"North America, Other",High school (grade level 9-12/13),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163656004,215297112,8/15/18 22:30,8/15/18 22:34,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Lower Class,Twitter,7-8,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),The government,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is NOT true,I believe this is true
10163654978,215297112,8/15/18 22:29,8/15/18 22:31,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163654240,215297906,8/15/18 22:28,8/15/18 22:32,"I agree to consent, data use, and terms listed above.",25-34,Male,"North America, Other",High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are worse then I thought previously),Doctors,I am unsure,I believe this is NOT true,I believe this is true,I believe this is true,I am unsure,I believe this is true,I am unsure,I am unsure,I am unsure,I believe this is true,I am unsure,I believe this is NOT true
10163653897,215297112,8/15/18 22:28,8/15/18 22:31,"I agree to consent, data use, and terms listed above.",18-24,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163651103,215297112,8/15/18 22:24,8/15/18 22:28,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Associates Degree (2 year college/university degree),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is true,I believe this is true,I am unsure,I am unsure,I am unsure,I believe this is true
10163650272,215297112,8/15/18 22:24,8/15/18 22:27,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Master's Degree,Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163649953,215297112,8/15/18 22:24,8/15/18 22:27,"I agree to consent, data use, and terms listed above.",45-54,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,No,I have not seen anything about vaccines on social media,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163649445,215297112,8/15/18 22:23,8/15/18 22:26,"I agree to consent, data use, and terms listed above.",55-64,Female,"North America, United States",High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Family,I am unsure,I believe this is NOT true,I believe this is NOT true,I am unsure,I am unsure,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I am unsure,I am unsure,I believe this is true
10163644977,215297112,8/15/18 22:18,8/15/18 22:23,"I agree to consent, data use, and terms listed above.",65+,Female,"North America, United States",Associates Degree (2 year college/university degree),Upper Class,Facebook,3-4,No,I have not seen anything about vaccines on social media,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I am unsure,I believe this is true
10163644973,215297112,8/15/18 22:18,8/15/18 22:21,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",High school (grade level 9-12/13),Lower Class,Instagram,3-4,No,NOT influenced my opinion on vaccines,Doctors,I am unsure,I am unsure,I believe this is NOT true,I am unsure,I am unsure,I believe this is NOT true,I believe this is true,I am unsure,I am unsure,I am unsure,I am unsure,I am unsure
10163644000,215297112,8/15/18 22:17,8/15/18 22:20,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Twitter,3-4,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Internet,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163641541,215297112,8/15/18 22:14,8/15/18 22:16,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163638752,215297112,8/15/18 22:08,8/15/18 22:14,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Master's Degree,Middle Class,Instagram,0-2,No,I have not seen anything about vaccines on social media,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is true,I am unsure,I am unsure,I am unsure,I am unsure,I believe this is true
10163638408,215297112,8/15/18 22:11,8/15/18 22:13,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is true,I am unsure,I believe this is true,I believe this is true,I am unsure,I believe this is true,I believe this is true,I am unsure,I believe this is true
10163637268,215297112,8/15/18 22:10,8/15/18 22:13,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Master's Degree,Middle Class,Instagram,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I am unsure,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10163635730,215297112,8/15/18 22:08,8/15/18 22:10,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Master's Degree,Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
